id,zipcode,lotlen,lotwidth,lotarea,housearea,gardensize,balcony,xcoor,ycoor,buildyear,bathrooms,taxvalue,retailvalue,energyeff,monument
111253,3800,17.6,5.8,107.7,82.35,44.0,1,2758.0,5149.0,1937,1,412000.0,557000.0,1,1
231797,3800,19.1,9.8,188.1,220.5,81.9,2,2913.0,5468.0,1965,1,1035000.0,1204000.0,0,1
981132,3525,14.1,8.1,117.5,147.6,36.0,1,2409.0,5708.0,1989,2,695000.0,756000.0,1,0
352294,3525,13.7,8.5,120.6,189.0,25.0,1,2364.0,5956.0,2009,2,855000.0,1036000.0,1,0
282046,3500,15.6,6.7,103.9,117.0,26.0,1,2554.0,5901.0,2011,1,549000.0,617000.0,1,0
533923,3500,17.2,7.3,116.8,97.2,39.7,1,2715.0,5812.0,1999,1,482000.0,546000.0,0,0
671166,3528,14.6,10.3,146.0,238.5,33.5,2,2453.0,5403.0,1963,1,1057000.0,1254000.0,0,1
250324,3528,12.0,6.3,70.2,141.75,5.9,0,2201.0,5119.0,1940,1,617000.0,823000.0,0,1
320682,3528,14.0,5.1,66.8,67.5,14.6,1,2403.0,5253.0,1944,1,329000.0,461000.0,1,0
800388,3800,19.5,5.0,96.0,67.5,51.8,1,2953.0,5002.0,1930,1,362000.0,445000.0,1,1
770381,3528,12.0,10.6,127.2,234.0,21.8,1,2198.0,5452.0,1962,1,1085000.0,1349000.0,0,1
840684,3500,16.2,8.8,150.7,121.5,65.3,2,2621.0,5618.0,1988,2,579000.0,710000.0,1,0
751197,3528,13.6,6.3,85.8,137.25,25.0,1,2362.0,5307.0,1954,1,605000.0,806000.0,0,1
410588,3500,19.2,7.9,155.5,106.65,85.0,2,2918.0,5753.0,1998,1,550000.0,582000.0,0,0
741330,3500,15.5,10.8,164.3,148.5,58.3,1,2552.0,5650.0,1983,2,719000.0,839000.0,1,0
913923,3525,14.7,9.0,125.6,121.5,20.8,2,2467.0,5666.0,1986,1,593000.0,710000.0,0,0
250324,3800,17.2,8.4,139.3,189.0,51.9,1,2712.0,5402.0,1959,2,870000.0,1068000.0,1,1
633461,3525,10.1,8.6,87.7,160.2,9.0,0,2006.0,5557.0,1975,2,718000.0,939000.0,1,0
743694,3800,19.1,10.6,197.2,245.25,100.3,1,2909.0,5463.0,1969,2,1113000.0,1281000.0,1,1
542896,3525,13.6,7.8,102.8,138.6,36.2,1,2361.0,5967.0,2017,2,639000.0,706000.0,1,0
282256,3500,17.1,10.8,188.1,190.8,43.9,1,2711.0,5708.0,1989,1,900000.0,916000.0,0,1
283145,3500,17.1,7.6,127.1,171.0,29.6,2,2717.0,5850.0,2002,2,795000.0,843000.0,1,0
430595,3800,18.6,5.5,102.9,74.25,40.3,1,2859.0,5321.0,1953,1,381000.0,460000.0,1,0
240359,3800,19.2,6.1,117.2,137.25,48.6,2,2912.0,5008.0,1922,2,639000.0,757000.0,1,1
321587,3525,11.5,8.3,95.1,135.0,8.9,0,2153.0,5969.0,2014,1,627000.0,694000.0,1,0
121295,3800,16.7,8.4,138.5,113.4,35.3,2,2666.0,5411.0,1962,1,576000.0,684000.0,0,1
920668,3528,11.6,5.0,59.9,90.0,5.3,0,2161.0,5352.0,1952,1,415000.0,549000.0,1,0
623839,3525,12.6,7.2,93.2,97.2,7.9,0,2262.0,5805.0,1998,1,452000.0,498000.0,0,0
713495,3528,10.0,5.6,57.1,123.75,5.6,0,2003.0,5216.0,1947,1,529000.0,703000.0,0,1
892382,3525,10.2,7.9,81.6,101.25,7.2,0,2020.0,5903.0,2007,1,447000.0,554000.0,1,0
310812,3800,19.0,8.6,171.6,162.0,89.0,1,2903.0,5511.0,1971,2,797000.0,939000.0,1,1
523753,3500,19.5,7.4,141.3,145.8,67.2,1,2950.0,5759.0,1998,2,704000.0,749000.0,1,0
850817,3800,19.2,6.0,111.6,111.6,48.5,2,2913.0,5056.0,1928,1,532000.0,625000.0,0,1
311017,3800,18.6,9.7,187.9,218.25,59.8,2,2855.0,5471.0,1969,2,1020000.0,1163000.0,1,1
403563,3500,17.1,8.1,144.5,173.25,52.1,2,2710.0,5916.0,2008,1,810000.0,869000.0,1,0
742076,3525,14.7,10.8,146.6,234.0,57.7,1,2469.0,5559.0,1979,2,1104000.0,1295000.0,1,1
133441,3525,10.1,9.3,89.9,160.2,9.3,0,2006.0,5614.0,1986,2,713000.0,885000.0,1,0
811100,3800,16.1,9.4,153.0,171.0,65.3,1,2609.0,5520.0,1973,2,810000.0,976000.0,1,1
401017,3525,14.2,7.8,106.9,133.2,21.3,2,2414.0,5867.0,2007,1,603000.0,673000.0,1,0
752012,3528,13.0,9.7,125.4,218.25,8.7,0,2302.0,5411.0,1964,1,991000.0,1216000.0,0,1
650163,3528,12.1,11.0,129.5,198.0,22.9,1,2214.0,5350.0,1963,1,908000.0,1182000.0,0,1
520318,3528,14.6,10.3,143.5,234.0,34.7,1,2458.0,5315.0,1956,1,1060000.0,1247000.0,0,1
152608,3525,12.7,11.0,130.7,231.75,22.4,1,2274.0,5616.0,1976,1,1101000.0,1218000.0,0,1
561746,3528,14.0,10.8,148.4,147.15,34.7,1,2399.0,5402.0,1961,1,695000.0,914000.0,0,1
553474,3525,13.6,10.0,129.2,128.25,35.2,1,2358.0,5466.0,1967,2,640000.0,806000.0,1,0
623626,3525,10.1,8.5,81.6,193.5,9.0,0,2007.0,5608.0,1981,2,850000.0,1063000.0,1,0
191755,3800,19.5,10.7,205.4,247.5,83.6,2,2955.0,5419.0,1965,2,1113000.0,1271000.0,1,1
251145,3528,10.1,6.8,69.7,89.1,6.5,0,2013.0,5265.0,1946,1,409000.0,577000.0,1,0
961069,3528,10.7,5.5,57.8,121.5,5.3,0,2067.0,5111.0,1932,1,529000.0,717000.0,0,1
743584,3500,18.1,9.1,160.0,191.25,51.0,2,2803.0,5652.0,1981,1,895000.0,1106000.0,0,1
352000,3525,10.1,9.7,109.2,176.4,10.0,2,2013.0,5654.0,1982,2,795000.0,936000.0,1,0
521225,3528,10.7,6.3,68.4,141.75,7.1,0,2065.0,5117.0,1940,1,634000.0,833000.0,0,1
742267,3528,12.7,8.7,108.4,195.75,19.1,2,2265.0,5459.0,1970,1,864000.0,1134000.0,0,1
393778,3500,18.6,7.1,129.2,95.85,61.2,1,2863.0,5802.0,1996,1,511000.0,545000.0,0,0
691650,3528,12.6,8.7,108.0,195.75,17.3,2,2260.0,5461.0,1968,1,850000.0,1109000.0,0,1
652913,3500,16.2,7.8,116.8,133.2,41.0,2,2621.0,5958.0,2017,1,628000.0,684000.0,1,0
960378,3528,10.5,6.5,73.1,117.0,10.4,1,2051.0,5095.0,1937,1,510000.0,717000.0,0,1
221997,3528,12.6,5.1,63.4,67.5,8.0,0,2260.0,5302.0,1951,1,313000.0,467000.0,1,0
512632,3525,10.6,8.1,87.7,135.0,8.3,0,2060.0,5819.0,1996,1,607000.0,709000.0,0,0
670594,3800,18.1,8.7,152.2,116.1,66.4,1,2799.0,5316.0,1958,1,570000.0,714000.0,0,1
752012,3800,19.2,7.0,134.0,93.15,71.7,1,2919.0,5205.0,1945,1,470000.0,538000.0,0,1
503059,3525,14.5,9.9,144.5,183.6,43.6,1,2453.0,5516.0,1971,1,866000.0,1018000.0,0,1
110799,3528,13.6,6.1,86.0,137.25,23.8,1,2356.0,5317.0,1954,1,628000.0,806000.0,0,0
430373,3528,12.0,5.9,73.8,115.2,6.5,0,2205.0,5215.0,1947,1,500000.0,717000.0,0,1
681429,3528,12.6,8.2,101.6,110.7,8.2,0,2257.0,5358.0,1958,1,521000.0,685000.0,0,0
270091,3528,13.2,5.7,75.3,128.25,17.8,1,2315.0,5011.0,1923,2,563000.0,757000.0,1,1
252738,3800,18.2,6.7,121.3,118.8,40.3,2,2815.0,5364.0,1949,1,573000.0,675000.0,0,1
360144,3525,14.6,7.9,115.6,145.8,42.1,2,2458.0,5915.0,2010,1,669000.0,727000.0,1,0
991035,3528,10.0,6.9,70.0,93.15,6.3,0,2004.0,5003.0,1931,1,439000.0,583000.0,0,1
411688,3800,19.5,5.7,108.6,75.6,45.6,1,2951.0,5267.0,1944,1,390000.0,503000.0,1,1
932353,3800,16.6,10.8,179.6,231.75,67.1,2,2663.0,5617.0,1983,2,1126000.0,1273000.0,1,0
972360,3800,17.6,7.0,121.3,93.15,56.6,1,2755.0,5064.0,1935,1,470000.0,591000.0,0,1
390701,3500,16.0,8.9,142.6,151.2,40.5,1,2597.0,5612.0,1979,1,720000.0,871000.0,0,0
201066,3800,19.2,6.2,120.2,108.0,57.6,2,2918.0,5302.0,1950,1,533000.0,625000.0,0,0
812387,3528,10.6,6.9,74.2,155.25,6.9,0,2060.0,5051.0,1929,2,685000.0,931000.0,1,1
800992,3525,14.1,10.6,152.6,243.0,45.1,2,2406.0,5461.0,1968,2,1090000.0,1345000.0,1,1
233618,3525,11.5,8.4,92.8,118.8,26.6,2,2152.0,5549.0,1974,1,544000.0,654000.0,0,0
691029,3500,19.7,7.1,134.4,95.85,67.5,1,2970.0,5956.0,2010,1,501000.0,531000.0,1,0
711984,3525,11.6,10.9,117.7,145.8,10.4,2,2160.0,5765.0,1993,2,679000.0,754000.0,1,0
233225,3528,10.7,5.1,53.0,90.0,5.0,0,2069.0,5003.0,1928,1,425000.0,545000.0,1,1
663931,3525,13.0,7.3,91.4,129.6,7.4,0,2299.0,5750.0,1990,1,597000.0,673000.0,0,0
173756,3528,11.6,8.8,103.5,116.1,11.0,1,2157.0,5357.0,1958,1,546000.0,730000.0,0,0
903167,3500,18.2,7.7,126.7,136.8,54.4,1,2819.0,5668.0,1992,1,643000.0,756000.0,0,0
240129,3800,19.2,5.0,92.5,114.75,38.9,2,2917.0,5011.0,1921,1,531000.0,636000.0,0,1
233715,3800,17.5,8.5,140.8,158.4,71.0,1,2754.0,5413.0,1957,1,743000.0,939000.0,0,1
502620,3500,15.2,7.9,126.4,140.4,25.0,1,2515.0,5912.0,2008,1,661000.0,731000.0,1,0
490983,3500,15.2,8.5,128.4,189.0,41.3,1,2515.0,5750.0,1993,1,837000.0,936000.0,0,0
191967,3800,15.6,8.8,145.1,153.0,64.7,2,2560.0,5469.0,1967,1,712000.0,887000.0,0,1
723388,3500,19.6,10.7,209.7,144.45,94.6,1,2962.0,5709.0,1986,2,729000.0,801000.0,1,1
503653,3525,14.1,7.3,105.9,97.2,25.9,1,2412.0,5713.0,1992,1,473000.0,546000.0,0,0
502620,3500,15.6,7.1,117.0,159.75,50.4,2,2559.0,5851.0,2003,1,745000.0,808000.0,0,0
721052,3800,19.1,8.8,162.8,158.4,74.5,2,2908.0,5508.0,1967,1,734000.0,931000.0,0,1
301983,3500,15.6,7.1,114.7,159.75,45.8,1,2558.0,5855.0,1998,2,742000.0,811000.0,1,0
253643,3800,17.5,6.7,122.5,91.8,46.2,1,2753.0,5318.0,1951,1,470000.0,582000.0,0,1
440240,3500,17.2,7.3,130.0,162.0,55.3,2,2716.0,5872.0,2002,1,773000.0,816000.0,0,0
860660,3500,17.1,8.3,139.3,184.5,49.8,2,2710.0,5950.0,2007,2,850000.0,957000.0,1,0
181523,3528,10.2,9.1,95.4,154.8,8.5,0,2014.0,5465.0,1968,2,679000.0,911000.0,1,1
663094,3500,18.5,7.9,147.7,108.0,71.4,2,2851.0,5961.0,2015,1,571000.0,578000.0,1,0
470869,3528,13.6,8.2,110.2,186.75,20.8,1,2359.0,5350.0,1956,1,834000.0,1098000.0,0,1
713455,3800,17.1,10.2,170.0,222.75,56.1,1,2713.0,5469.0,1971,1,1038000.0,1191000.0,0,1
110606,3528,14.1,6.8,100.1,120.6,33.8,2,2407.0,5216.0,1953,1,553000.0,709000.0,0,1
730471,3800,17.1,5.4,90.6,123.75,38.8,1,2710.0,5067.0,1933,1,545000.0,694000.0,0,1
333186,3500,15.1,8.1,123.2,105.3,41.3,1,2509.0,5705.0,1989,1,525000.0,651000.0,0,0
742184,3525,10.6,9.0,89.0,153.0,9.0,0,2064.0,5612.0,1977,2,679000.0,867000.0,1,0
252738,3800,19.2,8.6,176.4,200.25,79.2,1,2920.0,5410.0,1964,1,944000.0,1030000.0,0,1
970575,3800,18.5,6.1,117.2,139.5,48.5,1,2855.0,5052.0,1929,2,629000.0,761000.0,1,1
582098,3528,11.6,5.1,58.7,93.6,6.2,0,2159.0,5323.0,1952,1,428000.0,572000.0,0,0
233225,3528,10.7,8.0,92.1,180.0,26.6,2,2065.0,5466.0,1967,2,802000.0,988000.0,1,1
890828,3525,10.7,7.2,81.6,164.25,7.7,0,2069.0,5850.0,2003,2,712000.0,846000.0,1,0
691432,3528,13.2,10.9,140.1,147.15,17.1,1,2318.0,5356.0,1957,2,703000.0,950000.0,1,1
830324,3800,19.5,8.4,161.5,189.0,81.6,1,2950.0,5411.0,1961,2,878000.0,1017000.0,1,1
982023,3528,13.0,5.4,64.3,97.2,8.0,0,2304.0,5357.0,1952,1,463000.0,589000.0,0,0
793584,3525,14.2,10.9,146.6,245.25,27.3,2,2414.0,5559.0,1971,2,1083000.0,1428000.0,1,1
161321,3800,19.2,5.5,99.8,121.5,41.8,2,2918.0,5312.0,1950,1,562000.0,694000.0,0,1
233225,3525,11.5,8.6,106.3,118.8,11.0,1,2153.0,5610.0,1986,1,570000.0,703000.0,0,0
443282,3500,17.6,7.1,125.0,95.85,66.7,1,2757.0,5812.0,2001,1,495000.0,545000.0,0,0
543468,3800,16.1,10.7,172.3,240.75,54.6,1,2608.0,5505.0,1966,1,1079000.0,1320000.0,0,1
131237,3528,13.7,5.7,76.1,121.5,38.6,1,2366.0,5169.0,1943,1,544000.0,761000.0,0,1
523842,3500,16.1,7.4,124.8,105.3,48.6,2,2608.0,5801.0,1999,1,526000.0,574000.0,0,0
783299,3800,16.2,5.5,84.8,72.9,28.1,1,2616.0,5305.0,1953,1,379000.0,485000.0,1,0
831473,3528,13.1,5.2,66.8,68.85,8.1,0,2315.0,5268.0,1952,1,327000.0,479000.0,1,0
463514,3500,16.6,6.9,112.9,126.0,48.3,2,2650.0,5757.0,1997,1,594000.0,656000.0,0,0
111351,3800,18.2,5.8,108.9,109.8,44.7,2,2815.0,5200.0,1936,1,521000.0,650000.0,0,1
872983,3500,17.7,7.1,128.5,159.75,61.9,1,2763.0,5869.0,2003,1,740000.0,776000.0,0,0
601316,3528,11.6,9.1,110.1,200.25,23.1,1,2158.0,5350.0,1958,1,898000.0,1133000.0,0,1
622099,3525,14.6,10.1,144.2,128.25,55.4,1,2464.0,5466.0,1971,1,642000.0,777000.0,0,0
643765,3500,15.5,8.8,139.8,121.5,61.9,2,2553.0,5655.0,1985,2,590000.0,663000.0,1,0
360144,3525,13.7,10.7,142.6,243.0,40.0,1,2365.0,5512.0,1975,1,1085000.0,1330000.0,0,1
221368,3800,18.5,6.9,125.8,124.2,59.2,2,2854.0,5217.0,1948,2,612000.0,720000.0,1,1
920167,3528,14.1,5.1,66.8,95.4,20.2,1,2409.0,5063.0,1929,1,431000.0,572000.0,0,1
131237,3525,12.7,6.6,83.5,87.75,6.9,0,2268.0,5815.0,1996,1,420000.0,516000.0,1,0
250081,3800,17.6,6.1,97.5,82.35,45.1,1,2762.0,5105.0,1935,1,402000.0,518000.0,1,1
652913,3528,13.6,10.2,138.6,218.25,15.2,2,2360.0,5321.0,1958,2,1057000.0,1276000.0,1,1
511719,3525,14.1,9.9,140.2,183.6,32.6,2,2411.0,5506.0,1968,1,862000.0,1018000.0,0,1
940972,3800,18.7,6.0,111.0,135.0,48.5,2,2867.0,5056.0,1928,2,627000.0,728000.0,1,1
523211,3525,11.1,9.1,104.5,114.75,11.0,1,2112.0,5556.0,1972,1,546000.0,684000.0,0,0
862399,3800,17.1,5.5,94.1,123.75,43.7,1,2709.0,5050.0,1934,1,575000.0,654000.0,0,1
220756,3800,19.0,6.9,136.5,93.15,67.5,1,2901.0,5357.0,1951,1,461000.0,573000.0,0,1
511180,3800,19.1,5.8,111.6,85.05,57.0,1,2909.0,5256.0,1945,1,404000.0,539000.0,1,1
121172,3528,14.1,6.5,94.3,118.8,30.5,1,2409.0,5211.0,1944,1,553000.0,752000.0,0,1
463731,3528,14.0,8.1,116.8,144.0,44.2,1,2401.0,5357.0,1958,1,674000.0,820000.0,0,1
321971,3800,18.6,8.3,151.7,149.4,67.5,2,2858.0,5603.0,1977,2,712000.0,826000.0,1,1
273092,3500,15.6,6.7,101.4,117.0,44.0,2,2559.0,5967.0,2015,1,547000.0,617000.0,1,0
921286,3800,16.6,10.3,170.3,231.75,50.0,1,2660.0,5608.0,1983,1,1041000.0,1240000.0,0,0
221208,3800,19.2,6.3,112.9,108.0,50.0,1,2914.0,5260.0,1945,1,533000.0,629000.0,0,0
310812,3528,10.7,7.0,75.9,95.85,7.4,0,2068.0,5162.0,1942,1,448000.0,625000.0,0,1
820411,3528,11.6,5.2,58.7,68.85,5.6,0,2162.0,5103.0,1937,1,333000.0,463000.0,1,1
750075,3500,19.2,9.3,162.0,189.0,74.7,1,2918.0,5667.0,1989,1,884000.0,935000.0,0,0
462540,3800,18.2,8.8,176.4,121.5,70.6,1,2815.0,5547.0,1971,2,627000.0,702000.0,1,1
200110,3525,14.1,8.1,113.4,180.0,30.5,2,2409.0,5920.0,2008,2,837000.0,886000.0,1,0
503059,3500,16.0,7.0,114.5,155.25,57.8,1,2600.0,5850.0,2003,1,724000.0,777000.0,0,0
990402,3800,19.5,5.2,101.9,68.85,50.4,1,2954.0,5114.0,1940,1,362000.0,444000.0,1,0
933282,3500,18.5,6.9,123.4,155.25,48.6,2,2854.0,5762.0,1991,1,703000.0,838000.0,0,0
701199,3525,11.5,7.9,93.6,102.6,8.0,0,2153.0,5752.0,1994,1,465000.0,602000.0,0,0
470843,3528,13.6,6.2,85.4,144.0,21.7,2,2357.0,5106.0,1936,1,646000.0,829000.0,0,1
523753,3525,10.7,7.8,81.6,180.0,7.3,0,2066.0,5814.0,1999,2,802000.0,843000.0,1,0
990199,3528,10.1,5.2,53.0,119.25,8.3,0,2013.0,5062.0,1937,1,529000.0,677000.0,0,0
520515,3528,13.5,10.5,137.6,234.0,35.2,1,2354.0,5312.0,1955,2,1053000.0,1311000.0,1,1
333186,3525,13.6,8.8,114.8,191.25,21.1,2,2357.0,5551.0,1971,1,857000.0,1089000.0,0,1
301168,3800,18.6,6.5,120.9,91.8,65.1,1,2863.0,5067.0,1933,1,468000.0,568000.0,0,1
531328,3800,15.6,5.8,89.1,130.5,31.9,2,2558.0,5010.0,1922,1,594000.0,783000.0,0,1
460363,3800,19.5,6.1,117.1,85.05,49.4,1,2952.0,5055.0,1925,1,402000.0,539000.0,1,1
993057,3525,14.0,7.6,96.9,136.8,12.8,1,2403.0,5754.0,1994,1,639000.0,753000.0,0,0
841269,3500,17.1,7.1,117.3,159.75,31.7,1,2710.0,5713.0,1992,2,740000.0,836000.0,1,0
571993,3800,19.7,6.8,134.4,122.4,57.4,2,2974.0,5211.0,1947,2,598000.0,692000.0,1,1
523842,3525,11.6,7.8,87.0,140.4,7.3,0,2163.0,5852.0,1999,1,617000.0,749000.0,0,0
303522,3525,13.2,6.6,85.8,117.0,8.4,0,2321.0,5767.0,1997,1,537000.0,593000.0,0,0
563919,3525,13.6,7.2,94.3,97.2,30.8,1,2361.0,5853.0,2002,1,478000.0,531000.0,0,0
922135,3528,13.7,5.1,68.5,68.85,25.5,1,2365.0,5215.0,1940,1,333000.0,465000.0,1,0
621550,3800,17.5,6.5,106.3,146.25,44.0,2,2747.0,5314.0,1951,1,669000.0,855000.0,0,1
621066,3528,10.6,6.2,68.4,111.6,6.8,0,2059.0,5163.0,1941,1,490000.0,663000.0,0,1
531909,3800,15.2,5.2,81.1,117.0,18.9,1,2515.0,5250.0,1948,1,531000.0,686000.0,0,0
582098,3525,14.6,9.5,144.2,128.25,57.0,1,2464.0,5515.0,1976,1,613000.0,777000.0,0,0
192081,3528,14.1,5.1,66.8,68.85,24.0,1,2413.0,5200.0,1940,1,329000.0,465000.0,1,0
691345,3500,19.7,8.3,156.8,112.05,77.6,1,2970.0,5705.0,1992,1,551000.0,621000.0,0,0
893096,3525,14.7,9.6,140.2,216.0,57.7,2,2468.0,5614.0,1984,2,965000.0,1104000.0,1,1
500564,3528,11.1,6.3,68.4,139.5,7.4,0,2110.0,5114.0,1941,1,615000.0,831000.0,0,1
801082,3525,14.0,10.5,155.1,234.0,58.2,2,2402.0,5560.0,1979,2,1055000.0,1330000.0,1,1
273705,3525,12.6,6.9,83.8,126.0,7.5,0,2264.0,5916.0,2012,1,596000.0,684000.0,1,0
500593,3525,11.1,10.0,117.2,130.95,10.1,1,2111.0,5712.0,1985,1,607000.0,811000.0,0,0
941563,3800,18.7,6.0,111.7,135.0,60.4,2,2863.0,5212.0,1950,2,623000.0,756000.0,1,1
523226,3500,19.5,8.5,162.4,153.0,61.5,1,2950.0,5702.0,1985,1,747000.0,801000.0,0,0
441016,3800,18.2,5.9,114.3,135.0,39.7,1,2820.0,5255.0,1948,2,632000.0,760000.0,1,1
842193,3525,12.7,9.3,108.4,189.0,17.6,1,2265.0,5713.0,1988,1,837000.0,937000.0,0,0
890201,3525,10.6,10.3,105.1,247.5,9.6,0,2067.0,5759.0,1989,1,1013000.0,1104000.0,0,1
930826,3528,12.6,5.0,64.8,95.4,15.6,1,2258.0,5170.0,1942,1,431000.0,572000.0,0,1
352294,3500,15.6,8.1,126.4,102.6,34.0,2,2560.0,5762.0,1993,1,502000.0,638000.0,0,0
612862,3500,19.7,7.4,145.0,135.0,71.4,2,2968.0,5766.0,1998,2,646000.0,696000.0,1,0
753790,3800,19.2,6.5,124.8,91.8,48.6,1,2919.0,5152.0,1942,1,471000.0,565000.0,0,1
520318,3528,13.5,6.7,90.5,120.6,19.8,2,2352.0,5059.0,1928,1,567000.0,730000.0,0,1
131426,3525,11.0,10.3,105.6,231.75,11.0,1,2103.0,5658.0,1976,1,999000.0,1153000.0,0,1
681356,3528,12.1,10.9,136.3,245.25,19.1,2,2204.0,5360.0,1958,2,1086000.0,1365000.0,1,1
242825,3525,13.2,6.5,85.1,89.1,29.0,1,2316.0,5860.0,2008,1,423000.0,480000.0,1,0
560791,3528,14.5,6.4,93.7,109.8,29.1,1,2452.0,5062.0,1928,1,516000.0,701000.0,0,1
543629,3525,11.6,7.8,85.1,135.0,8.0,0,2164.0,5801.0,2001,1,607000.0,703000.0,0,0
750075,3500,19.6,8.0,152.8,147.6,81.6,1,2957.0,5954.0,2007,1,706000.0,729000.0,1,0
423298,3800,16.1,5.5,86.4,74.25,28.1,1,2607.0,5264.0,1953,1,378000.0,479000.0,1,0
852679,3528,14.1,9.5,145.5,227.25,43.6,1,2411.0,5357.0,1959,2,1015000.0,1177000.0,1,1
173311,3525,14.5,7.1,101.2,157.5,34.8,1,2453.0,5800.0,1998,2,699000.0,808000.0,1,0
231797,3800,19.6,5.9,114.3,137.25,57.6,2,2960.0,5009.0,1925,1,639000.0,760000.0,0,1
701199,3525,13.5,8.4,118.3,191.25,35.2,2,2349.0,5918.0,2013,2,857000.0,929000.0,1,0
223810,3525,11.5,8.6,105.6,116.1,9.2,0,2153.0,5517.0,1974,1,535000.0,728000.0,0,0
423944,3525,14.6,8.5,123.5,121.5,22.1,2,2459.0,5519.0,1972,1,597000.0,748000.0,0,0
441883,3528,12.6,5.0,63.8,70.2,18.4,1,2256.0,5155.0,1940,1,325000.0,464000.0,1,0
293473,3528,10.7,8.4,93.2,118.8,10.4,1,2069.0,5355.0,1959,1,545000.0,709000.0,0,1
771560,3800,19.1,5.5,97.7,121.5,36.2,2,2910.0,5019.0,1922,1,564000.0,682000.0,0,1
451160,3800,19.1,6.7,126.8,148.5,61.1,2,2912.0,5111.0,1938,2,692000.0,850000.0,1,1
912244,3528,11.1,5.1,58.8,91.8,5.8,0,2115.0,5260.0,1943,1,415000.0,577000.0,0,1
291611,3800,18.6,6.3,117.2,85.05,65.1,1,2860.0,5352.0,1953,1,421000.0,499000.0,1,1
921341,3528,13.2,6.6,90.4,148.5,12.8,2,2319.0,5152.0,1938,1,675000.0,863000.0,0,1
770188,3800,19.1,9.9,184.3,132.3,81.9,1,2909.0,5460.0,1962,1,668000.0,791000.0,0,0
941670,3800,18.7,6.5,118.3,122.4,61.0,1,2866.0,5162.0,1940,2,579000.0,723000.0,1,1
643668,3525,13.7,8.2,120.0,110.7,35.2,2,2368.0,5608.0,1984,1,522000.0,672000.0,0,0
270783,3528,13.6,9.5,135.0,176.4,32.6,1,2361.0,5404.0,1963,1,785000.0,985000.0,0,1
641633,3525,10.2,7.5,74.5,180.0,7.4,0,2016.0,5761.0,1996,1,813000.0,864000.0,0,0
533722,3528,12.2,10.4,136.3,234.0,44.0,1,2215.0,5363.0,1956,2,999000.0,1320000.0,1,1
371576,3800,18.6,5.3,102.9,119.25,53.5,2,2864.0,5006.0,1924,1,566000.0,636000.0,0,1
942615,3500,17.5,9.0,152.2,207.0,50.0,2,2752.0,5653.0,1979,1,953000.0,1079000.0,0,1
412749,3800,19.1,6.5,126.8,146.25,65.3,2,2912.0,5212.0,1944,2,676000.0,818000.0,1,1
150872,3528,10.7,10.2,100.0,183.6,16.0,2,2067.0,5465.0,1972,1,834000.0,1080000.0,0,1
